Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AngeMotorState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,Shooter10Amps,Shooter11Amps,IsStalled
08:41:37.461 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:37.561 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:37.661 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:37.761 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:37.861 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:37.962 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:38.062 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:38.162 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:38.262 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:38.364 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:38.466 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:38.568 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:38.667 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:38.768 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:38.871 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:38.970 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:39.072 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:39.174 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:39.276 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:39.377 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:39.478 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:39.578 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:39.678 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:39.780 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:39.881 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:39.984 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:40.084 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:40.186 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:40.287 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:40.387 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:40.487 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:40.588 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:40.689 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:40.791 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:40.892 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.146484,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:40.993 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
08:41:41.094 PM 03/02/2016,Disconnected,23,TRUE,-44087,NetComm_CAN_Receive.vi:5470026<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470026      WPI_CAN_PDPReceive.vi      WPI_Power Get PDP Currents.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.200000,-0.530000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,-0.001000,0.020000,FlatInitial,Hold,0,0.000000,-0.200000,3.000000,8234.000000,117964.800000,-118632.000000,0,0,0.000000,0.000000,1
